date,region,rainfall,temperature,humidity
2021-07-12,Jakarta,0.0,31.1,63.9
2021-07-13,Jakarta,1.84,27.3,83.7
2021-07-14,Jakarta,0.0,35.2,64.1
2021-07-15,Jakarta,0.0,32.5,76.7
2021-07-16,Jakarta,0.0,32.7,49.6
2021-07-17,Jakarta,0.0,29.0,53.1
2021-07-18,Jakarta,0.0,32.3,80.7
2021-07-19,Jakarta,0.0,32.5,47.0
2021-07-20,Jakarta,0.0,30.9,52.4
2021-07-21,Jakarta,0.0,30.3,45.2
2021-07-22,Jakarta,0.0,33.5,63.3
2021-07-23,Jakarta,0.0,29.8,39.7
2021-07-24,Jakarta,0.0,31.4,67.9
2021-07-25,Jakarta,0.0,33.8,52.7
2021-07-26,Jakarta,0.0,33.0,64.7
2021-07-27,Jakarta,0.0,30.9,67.5
2021-07-28,Jakarta,0.0,32.9,61.4
2021-07-29,Jakarta,0.0,32.6,71.2
2021-07-30,Jakarta,0.0,31.3,63.8
2021-07-31,Jakarta,0.0,29.7,76.3
2021-08-01,Jakarta,0.0,31.9,50.5
2021-08-02,Jakarta,0.0,30.3,59.0
2021-08-03,Jakarta,0.0,34.7,92.2
2021-08-04,Jakarta,0.0,31.5,64.5
2021-08-05,Jakarta,0.0,32.6,69.1
2021-08-06,Jakarta,0.0,35.0,63.0
2021-08-07,Jakarta,0.0,31.7,76.7
2021-08-08,Jakarta,0.0,31.6,70.9
2021-08-09,Jakarta,0.0,26.1,84.6
2021-08-10,Jakarta,0.0,31.5,57.3
2021-08-11,Jakarta,0.0,32.8,76.5
2021-08-12,Jakarta,0.0,30.9,74.5
2021-08-13,Jakarta,0.0,33.0,70.2
2021-08-14,Jakarta,8.32,29.4,90.9
2021-08-15,Jakarta,0.0,32.7,75.7
2021-08-16,Jakarta,2.45,28.0,81.6
2021-08-17,Jakarta,0.0,31.7,66.1
2021-08-18,Jakarta,0.0,31.7,46.1
2021-08-19,Jakarta,5.87,29.3,89.7
2021-08-20,Jakarta,4.4,26.6,81.2
2021-08-21,Jakarta,0.0,30.1,63.5
2021-08-22,Jakarta,0.0,33.4,62.4
2021-08-23,Jakarta,0.0,28.0,65.8
2021-08-24,Jakarta,0.0,32.0,78.6
2021-08-25,Jakarta,1.45,22.0,85.9
2021-08-26,Jakarta,0.0,30.7,66.9
2021-08-27,Jakarta,0.0,33.6,55.3
2021-08-28,Jakarta,0.0,32.5,78.7
2021-08-29,Jakarta,0.0,32.8,59.9
2021-08-30,Jakarta,0.0,28.3,64.7
2021-08-31,Jakarta,3.23,28.3,81.9
2021-09-01,Jakarta,0.0,32.0,61.7
2021-09-02,Jakarta,0.0,32.3,56.4
2021-09-03,Jakarta,10.75,29.5,82.6
2021-09-04,Jakarta,0.0,32.5,66.9
2021-09-05,Jakarta,0.0,31.5,72.6
2021-09-06,Jakarta,0.0,32.5,59.2
2021-09-07,Jakarta,0.0,35.1,51.7
2021-09-08,Jakarta,0.0,33.9,77.4
2021-09-09,Jakarta,0.0,29.9,75.6
2021-09-10,Jakarta,7.78,30.4,87.0
2021-09-11,Jakarta,0.0,31.8,50.6
2021-09-12,Jakarta,0.0,27.4,51.0
2021-09-13,Jakarta,1.28,30.5,83.4
2021-09-14,Jakarta,0.0,33.2,53.6
2021-09-15,Jakarta,0.0,31.5,68.7
2021-09-16,Jakarta,0.0,28.9,73.2
2021-09-17,Jakarta,11.74,29.6,79.1
2021-09-18,Jakarta,0.0,35.3,66.9
2021-09-19,Jakarta,0.0,31.7,59.6
2021-09-20,Jakarta,4.4,29.5,82.4
2021-09-21,Jakarta,1.11,25.7,83.9
2021-09-22,Jakarta,0.0,30.0,72.8
2021-09-23,Jakarta,0.0,27.2,64.8
2021-09-24,Jakarta,0.0,31.5,85.2
2021-09-25,Jakarta,0.0,32.4,72.2
2021-09-26,Jakarta,0.0,33.4,62.6
2021-09-27,Jakarta,0.0,32.4,66.0
2021-09-28,Jakarta,0.0,35.1,74.9
2021-09-29,Jakarta,0.0,29.3,66.7
2021-09-30,Jakarta,0.0,32.5,42.3
2021-10-01,Jakarta,0.0,30.1,64.0
2021-10-02,Jakarta,0.0,28.7,58.0
2021-10-03,Jakarta,0.0,31.9,65.2
2021-10-04,Jakarta,0.0,32.5,62.9
2021-10-05,Jakarta,0.0,30.7,61.2
2021-10-06,Jakarta,0.0,31.4,68.9
2021-10-07,Jakarta,12.71,25.4,92.9
2021-10-08,Jakarta,0.0,30.4,52.4
2021-10-09,Jakarta,0.0,31.5,46.6
2021-10-10,Jakarta,0.0,31.4,66.5
2021-10-11,Jakarta,1.86,27.7,77.0
2021-10-12,Jakarta,0.0,32.4,59.7
2021-10-13,Jakarta,0.0,32.4,63.2
2021-10-14,Jakarta,0.0,34.7,59.4
2021-10-15,Jakarta,0.0,31.8,50.8
2021-10-16,Jakarta,4.04,27.1,87.9
2021-10-17,Jakarta,0.0,32.1,68.3
2021-10-18,Jakarta,0.0,36.0,51.4
2021-10-19,Jakarta,5.66,28.1,87.1
2021-10-20,Jakarta,0.0,32.0,64.2
2021-10-21,Jakarta,0.0,29.5,72.2
2021-10-22,Jakarta,0.0,29.4,67.3
2021-10-23,Jakarta,0.0,29.6,61.9
2021-10-24,Jakarta,5.0,25.5,88.0
2021-10-25,Jakarta,0.0,32.9,72.1
2021-10-26,Jakarta,3.49,27.9,81.0
2021-10-27,Jakarta,0.0,32.7,72.4
2021-10-28,Jakarta,0.0,31.6,51.6
2021-10-29,Jakarta,0.0,28.8,46.3
2021-10-30,Jakarta,0.0,34.0,69.1
2021-10-31,Jakarta,0.0,28.8,52.9
2021-11-01,Jakarta,33.59,28.0,80.2
2021-11-02,Jakarta,23.5,27.6,85.5
2021-11-03,Jakarta,30.49,31.2,85.5
2021-11-04,Jakarta,34.66,27.4,84.1
2021-11-05,Jakarta,0.0,33.8,61.4
2021-11-06,Jakarta,12.62,25.9,72.0
2021-11-07,Jakarta,0.0,32.4,60.2
2021-11-08,Jakarta,0.0,33.9,71.8
2021-11-09,Jakarta,44.75,24.4,86.6
2021-11-10,Jakarta,32.71,22.9,79.6
2021-11-11,Jakarta,7.45,29.4,79.3
2021-11-12,Jakarta,0.0,31.5,76.3
2021-11-13,Jakarta,44.79,26.0,82.7
2021-11-14,Jakarta,0.0,29.7,59.0
2021-11-15,Jakarta,0.0,34.8,59.0
2021-11-16,Jakarta,0.0,32.5,56.7
2021-11-17,Jakarta,0.0,33.0,70.7
2021-11-18,Jakarta,21.68,24.8,89.0
2021-11-19,Jakarta,0.0,31.2,67.5
2021-11-20,Jakarta,0.0,27.4,66.6
2021-11-21,Jakarta,0.0,33.1,73.9
2021-11-22,Jakarta,0.0,33.6,64.3
2021-11-23,Jakarta,0.0,33.3,69.2
2021-11-24,Jakarta,12.79,29.1,87.2
2021-11-25,Jakarta,0.0,33.6,71.3
2021-11-26,Jakarta,0.0,32.2,54.1
2021-11-27,Jakarta,0.0,31.2,57.9
2021-11-28,Jakarta,51.76,27.9,87.3
2021-11-29,Jakarta,37.21,29.2,94.1
2021-11-30,Jakarta,0.0,32.1,69.9
2021-12-01,Jakarta,0.0,30.9,55.0
2021-12-02,Jakarta,0.0,31.4,60.2
2021-12-03,Jakarta,9.39,26.7,88.9
2021-12-04,Jakarta,0.0,34.4,67.6
2021-12-05,Jakarta,0.0,32.1,58.6
2021-12-06,Jakarta,7.92,25.3,81.9
2021-12-07,Jakarta,54.41,31.6,81.7
2021-12-08,Jakarta,17.68,26.9,90.6
2021-12-09,Jakarta,51.88,27.4,82.4
2021-12-10,Jakarta,25.81,27.9,83.8
2021-12-11,Jakarta,0.0,30.2,58.6
2021-12-12,Jakarta,59.64,27.8,77.8
2021-12-13,Jakarta,38.59,25.4,84.6
2021-12-14,Jakarta,23.02,25.4,89.1
2021-12-15,Jakarta,44.68,30.0,88.3
2021-12-16,Jakarta,0.0,28.9,70.5
2021-12-17,Jakarta,25.75,26.3,93.5
2021-12-18,Jakarta,4.42,29.0,90.6
2021-12-19,Jakarta,15.26,26.3,84.3
2021-12-20,Jakarta,0.0,31.7,73.3
2021-12-21,Jakarta,58.87,27.0,92.8
2021-12-22,Jakarta,47.39,28.6,83.8
2021-12-23,Jakarta,0.0,30.6,56.3
2021-12-24,Jakarta,18.98,26.6,82.1
2021-12-25,Jakarta,0.0,32.5,69.1
2021-12-26,Jakarta,0.0,32.9,65.8
2021-12-27,Jakarta,33.85,28.3,93.6
2021-12-28,Jakarta,32.56,27.6,81.1
2021-12-29,Jakarta,0.0,29.2,76.1
2021-12-30,Jakarta,0.0,33.3,51.6
2021-12-31,Jakarta,0.0,33.4,48.8
2022-01-01,Jakarta,0.0,27.9,59.5
2022-01-02,Jakarta,36.49,26.6,85.0
2022-01-03,Jakarta,0.0,31.0,79.4
2022-01-04,Jakarta,0.0,30.6,60.1
2022-01-05,Jakarta,34.91,28.7,83.3
2022-01-06,Jakarta,11.94,23.7,87.7
2022-01-07,Jakarta,28.43,29.1,84.4
2022-01-08,Jakarta,25.52,30.1,74.3
2022-01-09,Jakarta,0.0,32.7,61.9
2022-01-10,Jakarta,0.0,32.3,66.6
2022-01-11,Jakarta,0.0,36.1,53.7
2022-01-12,Jakarta,8.27,29.1,85.6
2022-01-13,Jakarta,119.32,27.4,87.1
2022-01-14,Jakarta,16.82,27.4,78.1
2022-01-15,Jakarta,12.46,23.8,92.1
2022-01-16,Jakarta,65.24,28.8,71.8
2022-01-17,Jakarta,0.0,32.0,70.5
2022-01-18,Jakarta,77.84,26.2,83.0
2022-01-19,Jakarta,0.0,31.1,52.2
2022-01-20,Jakarta,0.0,32.1,50.5
2022-01-21,Jakarta,19.3,26.5,79.5
2022-01-22,Jakarta,36.0,28.7,86.9
2022-01-23,Jakarta,0.0,27.8,63.1
2022-01-24,Jakarta,0.0,29.4,63.0
2022-01-25,Jakarta,0.0,31.8,75.2
2022-01-26,Jakarta,45.95,27.1,89.2
2022-01-27,Jakarta,0.0,27.5,66.9
2022-01-28,Jakarta,12.52,24.2,88.1
2022-01-29,Jakarta,6.18,25.1,93.8
2022-01-30,Jakarta,0.0,31.4,71.5
2022-01-31,Jakarta,0.0,29.7,67.7
2022-02-01,Jakarta,53.79,29.4,88.9
2022-02-02,Jakarta,0.0,29.7,65.6
2022-02-03,Jakarta,0.0,34.8,72.0
2022-02-04,Jakarta,22.43,27.8,87.7
2022-02-05,Jakarta,0.0,34.9,66.9
2022-02-06,Jakarta,0.0,33.9,64.1
2022-02-07,Jakarta,0.0,29.6,56.5
2022-02-08,Jakarta,11.5,29.7,84.2
2022-02-09,Jakarta,0.0,30.2,80.2
2022-02-10,Jakarta,0.0,34.2,71.0
2022-02-11,Jakarta,7.4,29.8,79.1
2022-02-12,Jakarta,9.09,24.9,88.1
2022-02-13,Jakarta,0.0,33.1,71.3
2022-02-14,Jakarta,0.0,30.1,79.3
2022-02-15,Jakarta,25.92,24.9,88.4
2022-02-16,Jakarta,0.0,31.4,71.7
2022-02-17,Jakarta,0.0,31.4,68.4
2022-02-18,Jakarta,25.31,30.3,80.9
2022-02-19,Jakarta,0.0,30.0,62.6
2022-02-20,Jakarta,45.34,26.8,79.0
2022-02-21,Jakarta,32.75,28.8,90.5
2022-02-22,Jakarta,0.0,33.9,68.3
2022-02-23,Jakarta,0.0,32.3,65.2
2022-02-24,Jakarta,0.0,35.5,60.1
2022-02-25,Jakarta,28.79,25.2,86.8
2022-02-26,Jakarta,31.34,29.8,94.8
2022-02-27,Jakarta,0.0,31.0,70.6
2022-02-28,Jakarta,17.62,30.0,91.7
2022-03-01,Jakarta,26.94,26.0,87.8
2022-03-02,Jakarta,0.0,30.2,74.5
2022-03-03,Jakarta,28.27,29.0,91.7
2022-03-04,Jakarta,0.0,32.8,69.6
2022-03-05,Jakarta,0.0,30.0,95.6
2022-03-06,Jakarta,23.98,25.7,85.8
2022-03-07,Jakarta,0.0,33.5,60.3
2022-03-08,Jakarta,17.75,28.4,81.2
2022-03-09,Jakarta,0.0,32.7,73.0
2022-03-10,Jakarta,31.42,26.4,86.4
2022-03-11,Jakarta,0.0,32.1,59.8
2022-03-12,Jakarta,0.0,31.6,68.4
2022-03-13,Jakarta,0.0,32.6,62.9
2022-03-14,Jakarta,10.52,27.6,77.3
2022-03-15,Jakarta,3.52,27.1,79.0
2022-03-16,Jakarta,7.81,26.5,78.5
2022-03-17,Jakarta,0.0,31.2,68.3
2022-03-18,Jakarta,19.52,26.3,91.8
2022-03-19,Jakarta,24.7,25.7,85.1
2022-03-20,Jakarta,0.0,31.8,47.2
2022-03-21,Jakarta,2.7,27.2,84.4
2022-03-22,Jakarta,0.0,30.7,70.4
2022-03-23,Jakarta,0.0,35.3,69.8
2022-03-24,Jakarta,26.27,27.4,89.2
2022-03-25,Jakarta,59.67,27.9,91.2
2022-03-26,Jakarta,19.05,24.6,80.4
2022-03-27,Jakarta,0.0,31.0,68.4
2022-03-28,Jakarta,66.38,31.3,78.8
2022-03-29,Jakarta,0.0,33.3,79.8
2022-03-30,Jakarta,6.82,26.8,80.8
2022-03-31,Jakarta,27.66,27.1,79.5
2022-04-01,Jakarta,23.61,26.6,83.8
2022-04-02,Jakarta,0.0,32.8,69.7
2022-04-03,Jakarta,7.32,29.4,83.2
2022-04-04,Jakarta,29.56,28.6,86.9
2022-04-05,Jakarta,0.0,30.7,69.6
2022-04-06,Jakarta,0.0,30.6,62.4
2022-04-07,Jakarta,0.0,30.1,58.3
2022-04-08,Jakarta,18.94,29.8,82.0
2022-04-09,Jakarta,0.0,32.9,84.4
2022-04-10,Jakarta,0.0,29.2,59.7
2022-04-11,Jakarta,0.0,34.8,59.0
2022-04-12,Jakarta,0.0,29.8,72.7
2022-04-13,Jakarta,0.0,32.4,58.5
2022-04-14,Jakarta,20.03,30.4,83.9
2022-04-15,Jakarta,19.3,27.2,86.2
2022-04-16,Jakarta,9.11,30.4,82.6
2022-04-17,Jakarta,12.8,28.7,88.8
2022-04-18,Jakarta,0.0,29.8,63.2
2022-04-19,Jakarta,32.25,28.2,91.5
2022-04-20,Jakarta,0.0,30.6,53.0
2022-04-21,Jakarta,21.46,28.5,88.5
2022-04-22,Jakarta,0.0,29.1,73.7
2022-04-23,Jakarta,0.0,31.1,68.3
2022-04-24,Jakarta,29.45,30.0,90.2
2022-04-25,Jakarta,0.0,30.8,62.7
2022-04-26,Jakarta,9.79,25.5,88.2
2022-04-27,Jakarta,17.19,28.6,79.3
2022-04-28,Jakarta,19.16,29.0,84.1
2022-04-29,Jakarta,0.0,28.7,73.2
2022-04-30,Jakarta,0.0,33.6,55.5
2022-05-01,Jakarta,0.0,35.5,62.3
2022-05-02,Jakarta,0.0,33.2,56.8
2022-05-03,Jakarta,0.0,30.8,56.6
2022-05-04,Jakarta,0.0,28.2,68.5
2022-05-05,Jakarta,0.0,30.9,64.4
2022-05-06,Jakarta,0.0,28.3,51.3
2022-05-07,Jakarta,0.0,36.0,66.2
2022-05-08,Jakarta,0.0,30.0,77.6
2022-05-09,Jakarta,0.0,30.3,84.1
2022-05-10,Jakarta,0.0,33.6,48.5
2022-05-11,Jakarta,2.13,27.8,85.5
2022-05-12,Jakarta,0.0,29.9,64.0
2022-05-13,Jakarta,0.0,35.0,71.0
2022-05-14,Jakarta,6.83,32.2,86.3
2022-05-15,Jakarta,0.0,29.5,64.3
2022-05-16,Jakarta,0.0,32.9,60.9
2022-05-17,Jakarta,0.0,35.8,50.8
2022-05-18,Jakarta,0.0,33.3,75.8
2022-05-19,Jakarta,0.0,31.1,43.4
2022-05-20,Jakarta,0.0,31.3,59.2
2022-05-21,Jakarta,0.0,34.1,64.3
2022-05-22,Jakarta,0.0,30.3,60.5
2022-05-23,Jakarta,0.0,33.1,69.8
2022-05-24,Jakarta,0.0,32.9,46.3
2022-05-25,Jakarta,0.0,31.2,68.4
2022-05-26,Jakarta,17.06,25.7,83.4
2022-05-27,Jakarta,0.0,32.1,69.5
2022-05-28,Jakarta,0.0,31.7,57.9
2022-05-29,Jakarta,7.76,28.3,83.9
2022-05-30,Jakarta,0.0,30.7,76.6
2022-05-31,Jakarta,0.0,31.3,49.4
2022-06-01,Jakarta,0.0,34.8,62.1
2022-06-02,Jakarta,0.0,30.4,76.6
2022-06-03,Jakarta,11.82,27.2,83.3
2022-06-04,Jakarta,0.0,31.8,59.7
2022-06-05,Jakarta,0.0,32.3,75.2
2022-06-06,Jakarta,0.0,35.5,65.2
2022-06-07,Jakarta,0.0,32.7,62.4
2022-06-08,Jakarta,0.0,32.5,71.9
2022-06-09,Jakarta,0.0,34.9,59.4
2022-06-10,Jakarta,0.0,30.5,83.2
2022-06-11,Jakarta,0.0,31.4,67.7
2022-06-12,Jakarta,0.0,34.4,66.4
2022-06-13,Jakarta,0.0,33.5,62.9
2022-06-14,Jakarta,0.0,31.9,77.2
2022-06-15,Jakarta,0.0,33.3,47.4
2022-06-16,Jakarta,0.0,31.8,69.2
2022-06-17,Jakarta,0.0,34.6,53.2
2022-06-18,Jakarta,0.0,31.7,70.8
2022-06-19,Jakarta,0.0,32.1,61.6
2022-06-20,Jakarta,0.0,30.5,68.6
2022-06-21,Jakarta,0.0,32.9,53.5
2022-06-22,Jakarta,0.0,32.9,46.3
2022-06-23,Jakarta,0.0,31.3,61.6
2022-06-24,Jakarta,0.0,32.8,67.5
2022-06-25,Jakarta,2.4,27.6,90.2
2022-06-26,Jakarta,0.0,35.3,61.3
2022-06-27,Jakarta,0.0,31.0,63.6
2022-06-28,Jakarta,8.45,24.2,91.6
2022-06-29,Jakarta,4.33,28.1,84.6
2022-06-30,Jakarta,0.0,31.9,68.4
2022-07-01,Jakarta,0.0,31.9,74.5
2022-07-02,Jakarta,0.0,30.0,62.6
2022-07-03,Jakarta,0.0,33.6,64.0
2022-07-04,Jakarta,0.0,30.8,59.1
2022-07-05,Jakarta,0.0,33.3,63.9
2022-07-06,Jakarta,0.0,30.2,71.8
2022-07-07,Jakarta,2.56,24.1,81.6
2022-07-08,Jakarta,0.0,29.5,66.1
2022-07-09,Jakarta,0.0,33.2,72.1
2022-07-10,Jakarta,0.0,31.1,58.1
2022-07-11,Jakarta,0.0,35.4,56.3
2022-07-12,Jakarta,4.64,27.2,87.6
2022-07-13,Jakarta,0.0,29.7,55.0
2022-07-14,Jakarta,0.0,30.5,72.6
2022-07-15,Jakarta,0.0,29.7,74.8
2022-07-16,Jakarta,0.0,33.0,69.8
2022-07-17,Jakarta,0.0,30.6,53.0
2022-07-18,Jakarta,9.32,29.8,94.1
2022-07-19,Jakarta,0.0,31.4,46.7
2022-07-20,Jakarta,0.0,28.9,46.2
2022-07-21,Jakarta,0.0,34.3,67.1
2022-07-22,Jakarta,0.0,32.4,69.3
2022-07-23,Jakarta,0.0,34.9,68.0
2022-07-24,Jakarta,2.14,26.6,87.9
2022-07-25,Jakarta,3.62,27.1,89.5
2022-07-26,Jakarta,0.0,35.3,80.2
2022-07-27,Jakarta,0.0,28.6,83.3
2022-07-28,Jakarta,0.0,30.5,72.2
2022-07-29,Jakarta,0.0,33.2,51.8
2022-07-30,Jakarta,0.0,32.6,55.1
2022-07-31,Jakarta,0.0,31.4,43.9
2022-08-01,Jakarta,0.0,31.2,44.7
2022-08-02,Jakarta,4.32,27.4,79.6
2022-08-03,Jakarta,0.0,35.8,59.5
2022-08-04,Jakarta,0.0,30.3,66.8
2022-08-05,Jakarta,0.0,33.9,57.3
2022-08-06,Jakarta,5.0,29.3,83.8
2022-08-07,Jakarta,0.0,32.9,57.7
2022-08-08,Jakarta,0.0,35.8,67.4
2022-08-09,Jakarta,0.0,33.3,75.6
2022-08-10,Jakarta,0.0,31.8,67.5
2022-08-11,Jakarta,2.31,26.6,91.1
2022-08-12,Jakarta,15.18,30.3,78.8
2022-08-13,Jakarta,0.0,30.2,61.2
2022-08-14,Jakarta,2.6,28.6,89.4
2022-08-15,Jakarta,8.35,26.2,91.8
2022-08-16,Jakarta,0.0,32.0,62.0
2022-08-17,Jakarta,0.0,32.2,70.5
2022-08-18,Jakarta,0.0,32.2,56.6
2022-08-19,Jakarta,0.0,28.9,80.0
2022-08-20,Jakarta,0.0,31.4,58.8
2022-08-21,Jakarta,12.75,23.0,82.2
2022-08-22,Jakarta,0.0,34.0,81.8
2022-08-23,Jakarta,0.0,30.1,57.1
2022-08-24,Jakarta,0.0,31.2,67.2
2022-08-25,Jakarta,0.0,29.9,75.4
2022-08-26,Jakarta,0.0,33.6,82.6
2022-08-27,Jakarta,0.0,32.0,60.4
2022-08-28,Jakarta,0.0,28.5,61.4
2022-08-29,Jakarta,6.79,27.9,80.1
2022-08-30,Jakarta,0.0,30.3,65.9
2022-08-31,Jakarta,5.8,26.2,88.3
2022-09-01,Jakarta,0.0,29.5,65.0
2022-09-02,Jakarta,0.0,30.8,56.6
2022-09-03,Jakarta,0.0,29.8,80.9
2022-09-04,Jakarta,0.0,33.1,59.8
2022-09-05,Jakarta,0.0,36.3,70.0
2022-09-06,Jakarta,0.0,35.6,61.3
2022-09-07,Jakarta,0.0,31.7,54.7
2022-09-08,Jakarta,0.0,34.5,79.3
2022-09-09,Jakarta,0.0,30.8,71.8
2022-09-10,Jakarta,0.0,31.7,67.2
2022-09-11,Jakarta,0.0,30.0,59.1
2022-09-12,Jakarta,0.0,31.7,52.5
2022-09-13,Jakarta,0.0,32.0,53.5
2022-09-14,Jakarta,0.9,24.4,78.2
2022-09-15,Jakarta,0.0,36.0,57.2
2022-09-16,Jakarta,6.72,28.3,97.2
2022-09-17,Jakarta,0.0,30.9,48.2
2022-09-18,Jakarta,1.99,29.0,81.4
2022-09-19,Jakarta,0.0,32.2,58.2
2022-09-20,Jakarta,0.0,32.4,75.3
2022-09-21,Jakarta,0.0,32.4,78.9
2022-09-22,Jakarta,9.13,28.3,81.1
2022-09-23,Jakarta,0.0,31.1,84.7
2022-09-24,Jakarta,1.32,29.0,92.4
2022-09-25,Jakarta,0.0,31.9,56.7
2022-09-26,Jakarta,0.0,33.0,70.7
2022-09-27,Jakarta,0.0,33.1,56.9
2022-09-28,Jakarta,6.89,22.9,85.9
2022-09-29,Jakarta,0.0,32.9,58.3
2022-09-30,Jakarta,0.0,31.2,52.4
2022-10-01,Jakarta,13.57,27.5,89.0
2022-10-02,Jakarta,0.0,30.8,64.2
2022-10-03,Jakarta,0.0,32.7,77.1
2022-10-04,Jakarta,0.0,32.5,78.8
2022-10-05,Jakarta,0.0,34.5,70.7
2022-10-06,Jakarta,0.0,33.0,64.0
2022-10-07,Jakarta,0.0,29.3,70.1
2022-10-08,Jakarta,0.0,29.4,67.9
2022-10-09,Jakarta,12.62,29.1,88.5
2022-10-10,Jakarta,1.75,27.2,82.9
2022-10-11,Jakarta,0.0,30.9,63.6
2022-10-12,Jakarta,0.0,26.1,85.5
2022-10-13,Jakarta,0.0,31.6,66.9
2022-10-14,Jakarta,0.0,35.4,84.0
2022-10-15,Jakarta,0.0,33.1,65.7
2022-10-16,Jakarta,5.71,25.3,82.6
2022-10-17,Jakarta,8.9,24.7,85.6
2022-10-18,Jakarta,0.0,34.0,43.9
2022-10-19,Jakarta,1.81,31.5,83.2
2022-10-20,Jakarta,0.0,31.9,66.1
2022-10-21,Jakarta,0.0,33.0,55.8
2022-10-22,Jakarta,0.0,28.8,71.2
2022-10-23,Jakarta,0.0,34.1,73.2
2022-10-24,Jakarta,4.82,30.4,81.9
2022-10-25,Jakarta,0.0,33.0,61.5
2022-10-26,Jakarta,0.0,31.0,51.3
2022-10-27,Jakarta,0.0,30.8,75.8
2022-10-28,Jakarta,0.0,35.4,47.5
2022-10-29,Jakarta,0.0,32.7,67.8
2022-10-30,Jakarta,2.51,28.8,73.9
2022-10-31,Jakarta,0.0,34.2,55.3
2022-11-01,Jakarta,57.34,26.8,79.1
2022-11-02,Jakarta,0.0,26.7,59.8
2022-11-03,Jakarta,53.32,31.7,97.8
2022-11-04,Jakarta,0.0,29.3,71.8
2022-11-05,Jakarta,9.87,28.7,92.3
2022-11-06,Jakarta,31.12,31.6,88.4
2022-11-07,Jakarta,0.0,34.9,61.0
2022-11-08,Jakarta,11.94,24.3,85.6
2022-11-09,Jakarta,2.89,27.9,85.3
2022-11-10,Jakarta,0.0,31.3,63.9
2022-11-11,Jakarta,5.87,23.6,91.0
2022-11-12,Jakarta,0.0,31.9,65.5
2022-11-13,Jakarta,23.76,30.1,91.3
2022-11-14,Jakarta,26.7,28.3,89.1
2022-11-15,Jakarta,9.68,26.7,87.6
2022-11-16,Jakarta,0.0,28.3,84.2
2022-11-17,Jakarta,6.41,28.1,78.5
2022-11-18,Jakarta,10.8,24.9,90.3
2022-11-19,Jakarta,0.0,33.2,63.9
2022-11-20,Jakarta,0.0,34.0,77.6
2022-11-21,Jakarta,0.0,34.3,71.5
2022-11-22,Jakarta,14.88,27.4,87.3
2022-11-23,Jakarta,71.53,28.0,89.0
2022-11-24,Jakarta,34.81,29.1,85.9
2022-11-25,Jakarta,32.77,29.5,84.5
2022-11-26,Jakarta,27.18,29.1,93.1
2022-11-27,Jakarta,2.34,28.1,91.5
2022-11-28,Jakarta,34.33,26.3,81.8
2022-11-29,Jakarta,0.0,31.5,72.4
2022-11-30,Jakarta,0.0,29.0,53.4
2022-12-01,Jakarta,8.25,27.9,86.3
2022-12-02,Jakarta,23.48,26.9,87.1
2022-12-03,Jakarta,0.0,32.3,68.6
2022-12-04,Jakarta,77.9,28.0,89.9
2022-12-05,Jakarta,0.0,30.8,76.9
2022-12-06,Jakarta,0.0,29.5,73.2
2022-12-07,Jakarta,14.1,25.7,89.1
2022-12-08,Jakarta,0.0,31.6,83.1
2022-12-09,Jakarta,0.0,29.8,61.1
2022-12-10,Jakarta,0.0,29.3,67.1
2022-12-11,Jakarta,0.0,37.0,67.6
2022-12-12,Jakarta,0.0,32.8,68.8
2022-12-13,Jakarta,0.0,34.4,75.6
2022-12-14,Jakarta,26.14,29.2,85.4
2022-12-15,Jakarta,0.0,32.4,55.8
2022-12-16,Jakarta,0.0,30.3,75.0
2022-12-17,Jakarta,87.9,27.9,86.1
2022-12-18,Jakarta,24.68,23.7,100.0
2022-12-19,Jakarta,17.32,27.8,76.8
2022-12-20,Jakarta,0.0,28.4,70.1
2022-12-21,Jakarta,0.0,31.0,53.0
2022-12-22,Jakarta,2.2,28.3,89.0
2022-12-23,Jakarta,18.17,25.2,83.0
2022-12-24,Jakarta,10.85,29.0,86.6
2022-12-25,Jakarta,22.72,25.5,77.6
2022-12-26,Jakarta,0.0,30.8,68.3
2022-12-27,Jakarta,18.4,27.1,94.5
2022-12-28,Jakarta,0.0,30.8,67.8
2022-12-29,Jakarta,0.0,32.0,67.5
2022-12-30,Jakarta,0.0,28.7,55.2
2022-12-31,Jakarta,47.75,26.9,90.1
2023-01-01,Jakarta,0.0,30.4,57.4
2023-01-02,Jakarta,23.87,25.3,89.6
2023-01-03,Jakarta,0.0,31.4,44.2
2023-01-04,Jakarta,18.7,25.9,79.7
2023-01-05,Jakarta,28.09,26.9,85.9
2023-01-06,Jakarta,47.75,27.6,86.1
2023-01-07,Jakarta,0.0,32.0,61.7
2023-01-08,Jakarta,0.0,30.7,56.1
2023-01-09,Jakarta,5.28,24.8,80.5
2023-01-10,Jakarta,29.06,29.6,91.5
2023-01-11,Jakarta,9.45,28.2,83.1
2023-01-12,Jakarta,18.14,28.8,82.3
2023-01-13,Jakarta,19.31,28.4,79.1
2023-01-14,Jakarta,28.54,28.6,89.3
2023-01-15,Jakarta,0.0,31.6,59.7
2023-01-16,Jakarta,5.19,30.6,82.8
2023-01-17,Jakarta,44.46,30.0,78.1
2023-01-18,Jakarta,0.0,30.0,79.0
2023-01-19,Jakarta,0.0,31.7,50.7
2023-01-20,Jakarta,0.0,31.3,73.0
2023-01-21,Jakarta,0.0,31.3,63.5
